"_id","_index","_score",category,"category.keyword",currency,"customer_first_name","customer_first_name.keyword","customer_full_name","customer_full_name.keyword","customer_gender","customer_id","customer_last_name","customer_last_name.keyword","customer_phone","day_of_week","day_of_week_i",email,"event.dataset","geoip.city_name","geoip.continent_name","geoip.country_iso_code","geoip.location","geoip.region_name",manufacturer,"manufacturer.keyword","order_date","order_id","products._id","products._id.keyword","products.base_price","products.base_unit_price","products.category","products.category.keyword","products.created_on","products.discount_amount","products.discount_percentage","products.manufacturer","products.manufacturer.keyword","products.min_price","products.price","products.product_id","products.product_name","products.product_name.keyword","products.quantity","products.sku","products.tax_amount","products.taxful_price","products.taxless_price","products.unit_discount_amount",sku,"taxful_total_price","taxless_total_price","total_quantity","total_unique_products",type,user
ioOFm5oBSErIf1UmNJx8,"kibana_sample_data_ecommerce","-","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories",EUR,Selena,Selena,"Selena Richards","Selena Richards",FEMALE,42,Richards,Richards,"(empty)",Saturday,5,"selena@richards-family.zzz","sample_ecommerce",Marrakesh,Africa,MA,"POINT (-8 31.6)","Marrakech-Tensift-Al Haouz","Spherecords, Pyramidustries","Spherecords, Pyramidustries","Nov 16, 2025 @ 03:11:46.000",563778,"sold_product_563778_15546, sold_product_563778_11477","sold_product_563778_15546, sold_product_563778_11477","$16.98, $24.98","$16.98, $24.98","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories","Dec 11, 2016 @ 03:11:46.000, Dec 11, 2016 @ 03:11:46.000","0, 0","0, 0","Spherecords, Pyramidustries","Spherecords, Pyramidustries","$8.33, $11.25","$16.98, $24.98","15,546, 11,477","Sweatshirt - coral, Across body bag - cognac","Sweatshirt - coral, Across body bag - cognac","1, 1","ZO0656606566, ZO0186001860","0, 0","$16.98, $24.98","$16.98, $24.98","0, 0","ZO0656606566, ZO0186001860","$41.97","$41.97",2,2,order,selena
"sYOFm5oBSErIf1UmMpj-","kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Samir,Samir,"Samir Valdez","Samir Valdez",MALE,34,Valdez,Valdez,"(empty)",Saturday,5,"samir@valdez-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Elitelligence, Spritechnologies","Elitelligence, Spritechnologies","Nov 16, 2025 @ 03:08:53.000",563775,"sold_product_563775_16063, sold_product_563775_12691","sold_product_563775_16063, sold_product_563775_12691","$11.99, $24.98","$11.99, $24.98","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 11, 2016 @ 03:08:53.000, Dec 11, 2016 @ 03:08:53.000","0, 0","0, 0","Elitelligence, Spritechnologies","Elitelligence, Spritechnologies","$6.47, $11.75","$11.99, $24.98","16,063, 12,691","Long sleeved top - tan, Windbreaker - Cornflower Blue","Long sleeved top - tan, Windbreaker - Cornflower Blue","1, 1","ZO0562805628, ZO0622806228","0, 0","$11.99, $24.98","$11.99, $24.98","0, 0","ZO0562805628, ZO0622806228","$36.97","$36.97",2,2,order,samir
3oOFm5oBSErIf1UmLZLr,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Phil,Phil,"Phil Willis","Phil Willis",MALE,50,Willis,Willis,"(empty)",Saturday,5,"phil@willis-family.zzz","sample_ecommerce","-",Europe,GB,"POINT (-0.1 51.5)","-","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","Nov 16, 2025 @ 02:54:29.000",563763,"sold_product_563763_16794, sold_product_563763_13661","sold_product_563763_16794, sold_product_563763_13661","$20.98, $20.98","$20.98, $20.98","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 11, 2016 @ 02:54:29.000, Dec 11, 2016 @ 02:54:29.000","0, 0","0, 0","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","$10.70, $10.49","$20.98, $20.98","16,794, 13,661","Swimming shorts - white, Tracksuit bottoms - light grey","Swimming shorts - white, Tracksuit bottoms - light grey","1, 1","ZO0479404794, ZO0525305253","0, 0","$20.98, $20.98","$20.98, $20.98","0, 0","ZO0479404794, ZO0525305253","$41.97","$41.97",2,2,order,phil
mIOFm5oBSErIf1UmN54Y,"kibana_sample_data_ecommerce","-","Women's Accessories, Women's Clothing","Women's Accessories, Women's Clothing",EUR,Stephanie,Stephanie,"Stephanie Bryant","Stephanie Bryant",FEMALE,6,Bryant,Bryant,"(empty)",Saturday,5,"stephanie@bryant-family.zzz","sample_ecommerce",Cannes,Europe,FR,"POINT (7 43.6)","Alpes-Maritimes","Tigress Enterprises, Gnomehouse","Tigress Enterprises, Gnomehouse","Nov 16, 2025 @ 02:53:02.000",563761,"sold_product_563761_13657, sold_product_563761_15397","sold_product_563761_13657, sold_product_563761_15397","$33.00, $42.00","$33.00, $42.00","Women's Accessories, Women's Clothing","Women's Accessories, Women's Clothing","Dec 11, 2016 @ 02:53:02.000, Dec 11, 2016 @ 02:53:02.000","0, 0","0, 0","Tigress Enterprises, Gnomehouse","Tigress Enterprises, Gnomehouse","$15.84, $20.16","$33.00, $42.00","13,657, 15,397","Tote bag - black, A-line skirt - coronet blue","Tote bag - black, A-line skirt - coronet blue","1, 1","ZO0087700877, ZO0330603306","0, 0","$33.00, $42.00","$33.00, $42.00","0, 0","ZO0087700877, ZO0330603306","$75","$75.00",2,2,order,stephanie
K4OFm5oBSErIf1UmN58Y,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,Stephanie,Stephanie,"Stephanie Fletcher","Stephanie Fletcher",FEMALE,6,Fletcher,Fletcher,"(empty)",Saturday,5,"stephanie@fletcher-family.zzz","sample_ecommerce",Cannes,Europe,FR,"POINT (7 43.6)","Alpes-Maritimes","Spherecords Curvy, Tigress Enterprises","Spherecords Curvy, Tigress Enterprises","Nov 16, 2025 @ 02:38:38.000",563755,"sold_product_563755_13226, sold_product_563755_12114","sold_product_563755_13226, sold_product_563755_12114","$16.98, $29.98","$16.98, $29.98","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 11, 2016 @ 02:38:38.000, Dec 11, 2016 @ 02:38:38.000","0, 0","0, 0","Spherecords Curvy, Tigress Enterprises","Spherecords Curvy, Tigress Enterprises","$8.83, $16.19","$16.98, $29.98","13,226, 12,114","Blouse - offwhite, Jersey dress - black/white","Blouse - offwhite, Jersey dress - black/white","1, 1","ZO0710707107, ZO0038300383","0, 0","$16.98, $29.98","$16.98, $29.98","0, 0","ZO0710707107, ZO0038300383","$46.97","$46.97",2,2,order,stephanie
mIOFm5oBSErIf1UmMZdU,"kibana_sample_data_ecommerce","-","Women's Accessories, Women's Shoes","Women's Accessories, Women's Shoes",EUR,rania,rania,"rania Mccarthy","rania Mccarthy",FEMALE,24,Mccarthy,Mccarthy,"(empty)",Saturday,5,"rania@mccarthy-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Oceanavigations, Gnomehouse","Oceanavigations, Gnomehouse","Nov 16, 2025 @ 02:18:29.000",563737,"sold_product_563737_12413, sold_product_563737_19717","sold_product_563737_12413, sold_product_563737_19717","$24.98, $42.00","$24.98, $42.00","Women's Accessories, Women's Shoes","Women's Accessories, Women's Shoes","Dec 11, 2016 @ 02:18:29.000, Dec 11, 2016 @ 02:18:29.000","0, 0","0, 0","Oceanavigations, Gnomehouse","Oceanavigations, Gnomehouse","$12.25, $22.25","$24.98, $42.00","12,413, 19,717","Clutch - black, Ballet pumps - blue/white","Clutch - black, Ballet pumps - blue/white","1, 1","ZO0306903069, ZO0320703207","0, 0","$24.98, $42.00","$24.98, $42.00","0, 0","ZO0306903069, ZO0320703207","$67","$67.00",2,2,order,rani
l4OFm5oBSErIf1UmN54Y,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Accessories","Men's Clothing, Men's Accessories",EUR,Robbie,Robbie,"Robbie Harvey","Robbie Harvey",MALE,48,Harvey,Harvey,"(empty)",Saturday,5,"robbie@harvey-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Low Tide Media","Low Tide Media","Nov 16, 2025 @ 02:17:02.000",563736,"sold_product_563736_22302, sold_product_563736_14502","sold_product_563736_22302, sold_product_563736_14502","$28.98, $15.99","$28.98, $15.99","Men's Clothing, Men's Accessories","Men's Clothing, Men's Accessories","Dec 11, 2016 @ 02:17:02.000, Dec 11, 2016 @ 02:17:02.000","0, 0","0, 0","Low Tide Media, Low Tide Media","Low Tide Media, Low Tide Media","$13.63, $7.84","$28.98, $15.99","22,302, 14,502","Shirt - white, Belt - black","Shirt - white, Belt - black","1, 1","ZO0415604156, ZO0461704617","0, 0","$28.98, $15.99","$28.98, $15.99","0, 0","ZO0415604156, ZO0461704617","$44.97","$44.97",2,2,order,robbie
k4OFm5oBSErIf1UmK5I6,"kibana_sample_data_ecommerce","-","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing",EUR,Kamal,Kamal,"Kamal Reese","Kamal Reese",MALE,39,Reese,Reese,"(empty)",Saturday,5,"kamal@reese-family.zzz","sample_ecommerce",Istanbul,Asia,TR,"POINT (29 41)",Istanbul,Oceanavigations,Oceanavigations,"Nov 16, 2025 @ 01:59:46.000",563711,"sold_product_563711_22407, sold_product_563711_11553","sold_product_563711_22407, sold_product_563711_11553","$60.00, $140.00","$60.00, $140.00","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing","Dec 11, 2016 @ 01:59:46.000, Dec 11, 2016 @ 01:59:46.000","0, 0","0, 0","Oceanavigations, Oceanavigations","Oceanavigations, Oceanavigations","$33.00, $72.81","$60.00, $140.00","22,407, 11,553","Lace-ups - grey, Leather jacket - camel","Lace-ups - grey, Leather jacket - camel","1, 1","ZO0254202542, ZO0288202882","0, 0","$60.00, $140.00","$60.00, $140.00","0, 0","ZO0254202542, ZO0288202882","$200","$200.00",2,2,order,kamal
c4OFm5oBSErIf1UmOKGS,"kibana_sample_data_ecommerce","-","Women's Clothing","Women's Clothing",EUR,"Wilhemina St.","Wilhemina St.","Wilhemina St. Chapman","Wilhemina St. Chapman",FEMALE,17,Chapman,Chapman,"(empty)",Saturday,5,"wilhemina st.@chapman-family.zzz","sample_ecommerce","Monte Carlo",Europe,MC,"POINT (7.4 43.7)","-","Tigress Enterprises","Tigress Enterprises","Nov 16, 2025 @ 01:54:00.000",563704,"sold_product_563704_21823, sold_product_563704_19078","sold_product_563704_21823, sold_product_563704_19078","$20.98, $16.98","$20.98, $16.98","Women's Clothing, Women's Clothing","Women's Clothing, Women's Clothing","Dec 11, 2016 @ 01:54:00.000, Dec 11, 2016 @ 01:54:00.000","0, 0","0, 0","Tigress Enterprises, Tigress Enterprises","Tigress Enterprises, Tigress Enterprises","$9.66, $8.83","$20.98, $16.98","21,823, 19,078","Long sleeved top - peacoat, Print T-shirt - black","Long sleeved top - peacoat, Print T-shirt - black","1, 1","ZO0062700627, ZO0054100541","0, 0","$20.98, $16.98","$20.98, $16.98","0, 0","ZO0062700627, ZO0054100541","$37.97","$37.97",2,2,order,wilhemina
X4OFm5oBSErIf1UmN6AZ,"kibana_sample_data_ecommerce","-","Men's Clothing","Men's Clothing",EUR,Eddie,Eddie,"Eddie Davidson","Eddie Davidson",MALE,38,Davidson,Davidson,"(empty)",Saturday,5,"eddie@davidson-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Elitelligence, Oceanavigations","Elitelligence, Oceanavigations","Nov 16, 2025 @ 01:52:34.000",563701,"sold_product_563701_20743, sold_product_563701_23294","sold_product_563701_20743, sold_product_563701_23294","$24.98, $28.98","$24.98, $28.98","Men's Clothing, Men's Clothing","Men's Clothing, Men's Clothing","Dec 11, 2016 @ 01:52:34.000, Dec 11, 2016 @ 01:52:34.000","0, 0","0, 0","Elitelligence, Oceanavigations","Elitelligence, Oceanavigations","$11.75, $15.94","$24.98, $28.98","20,743, 23,294","Slim fit jeans - grey, Tracksuit bottoms - dark blue","Slim fit jeans - grey, Tracksuit bottoms - dark blue","1, 1","ZO0536305363, ZO0282702827","0, 0","$24.98, $28.98","$24.98, $28.98","0, 0","ZO0536305363, ZO0282702827","$53.97","$53.97",2,2,order,eddie
"mIOFm5oBSErIf1UmMpn-","kibana_sample_data_ecommerce","-","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes",EUR,Brigitte,Brigitte,"Brigitte Martin","Brigitte Martin",FEMALE,12,Martin,Martin,"(empty)",Saturday,5,"brigitte@martin-family.zzz","sample_ecommerce","New York","North America",US,"POINT (-74 40.8)","New York","Oceanavigations, Tigress Enterprises","Oceanavigations, Tigress Enterprises","Nov 16, 2025 @ 01:48:14.000",563697,"sold_product_563697_15646, sold_product_563697_21369","sold_product_563697_15646, sold_product_563697_21369","$20.98, $10.99","$20.98, $10.99","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes","Dec 11, 2016 @ 01:48:14.000, Dec 11, 2016 @ 01:48:14.000","0, 0","0, 0","Oceanavigations, Tigress Enterprises","Oceanavigations, Tigress Enterprises","$9.87, $5.60","$20.98, $10.99","15,646, 21,369","Jumper - off-white, Ballet pumps - yellow","Jumper - off-white, Ballet pumps - yellow","1, 1","ZO0264702647, ZO0000700007","0, 0","$20.98, $10.99","$20.98, $10.99","0, 0","ZO0264702647, ZO0000700007","$31.98","$31.98",2,2,order,brigitte
z4OFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories",EUR,Yasmine,Yasmine,"Yasmine Mcdonald","Yasmine Mcdonald",FEMALE,43,Mcdonald,Mcdonald,"(empty)",Saturday,5,"yasmine@mcdonald-family.zzz","sample_ecommerce","-",Asia,SA,"POINT (45 25)","-","Tigress Enterprises","Tigress Enterprises","Nov 16, 2025 @ 01:48:14.000",563698,"sold_product_563698_23206, sold_product_563698_15645","sold_product_563698_23206, sold_product_563698_15645","$33.00, $11.99","$33.00, $11.99","Women's Clothing, Women's Accessories","Women's Clothing, Women's Accessories","Dec 11, 2016 @ 01:48:14.000, Dec 11, 2016 @ 01:48:14.000","0, 0","0, 0","Tigress Enterprises, Tigress Enterprises","Tigress Enterprises, Tigress Enterprises","$15.84, $6.11","$33.00, $11.99","23,206, 15,645","Cardigan - greymulticolor/black, Scarf - green","Cardigan - greymulticolor/black, Scarf - green","1, 1","ZO0070800708, ZO0084100841","0, 0","$33.00, $11.99","$33.00, $11.99","0, 0","ZO0070800708, ZO0084100841","$44.97","$44.97",2,2,order,yasmine
VYOFm5oBSErIf1UmN58Y,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Accessories, Men's Shoes","Men's Clothing, Men's Accessories, Men's Shoes",EUR,Abd,Abd,"Abd Hopkins","Abd Hopkins",MALE,52,Hopkins,Hopkins,"(empty)",Saturday,5,"abd@hopkins-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Low Tide Media, Oceanavigations, Spherecords","Low Tide Media, Oceanavigations, Spherecords","Nov 16, 2025 @ 01:28:05.000",715450,"sold_product_715450_13559, sold_product_715450_21852, sold_product_715450_16570, sold_product_715450_11336","sold_product_715450_13559, sold_product_715450_21852, sold_product_715450_16570, sold_product_715450_11336","$13.99, $20.98, $65.00, $10.99","$13.99, $20.98, $65.00, $10.99","Men's Clothing, Men's Accessories, Men's Shoes, Men's Clothing","Men's Clothing, Men's Accessories, Men's Shoes, Men's Clothing","Dec 11, 2016 @ 01:28:05.000, Dec 11, 2016 @ 01:28:05.000, Dec 11, 2016 @ 01:28:05.000, Dec 11, 2016 @ 01:28:05.000","0, 0, 0, 0","0, 0, 0, 0","Low Tide Media, Low Tide Media, Oceanavigations, Spherecords","Low Tide Media, Low Tide Media, Oceanavigations, Spherecords","$6.44, $10.08, $31.84, $5.06","$13.99, $20.98, $65.00, $10.99","13,559, 21,852, 16,570, 11,336","3 PACK - Shorts - light blue/dark blue/white, Wallet - brown, Boots - navy, Long sleeved top - white/black","3 PACK - Shorts - light blue/dark blue/white, Wallet - brown, Boots - navy, Long sleeved top - white/black","1, 1, 1, 1","ZO0476604766, ZO0462404624, ZO0258302583, ZO0658206582","0, 0, 0, 0","$13.99, $20.98, $65.00, $10.99","$13.99, $20.98, $65.00, $10.99","0, 0, 0, 0","ZO0476604766, ZO0462404624, ZO0258302583, ZO0658206582","$110.94","$110.94",4,4,order,abd
"EYOFm5oBSErIf1UmMpr-","kibana_sample_data_ecommerce","-","Men's Shoes, Men's Accessories","Men's Shoes, Men's Accessories",EUR,"Abdulraheem Al","Abdulraheem Al","Abdulraheem Al Boone","Abdulraheem Al Boone",MALE,33,Boone,Boone,"(empty)",Saturday,5,"abdulraheem al@boone-family.zzz","sample_ecommerce","Abu Dhabi",Asia,AE,"POINT (54.4 24.5)","Abu Dhabi","Low Tide Media, Microlutions","Low Tide Media, Microlutions","Nov 16, 2025 @ 01:10:48.000",563666,"sold_product_563666_1967, sold_product_563666_15695","sold_product_563666_1967, sold_product_563666_15695","$65.00, $33.00","$65.00, $33.00","Men's Shoes, Men's Accessories","Men's Shoes, Men's Accessories","Dec 11, 2016 @ 01:10:48.000, Dec 11, 2016 @ 01:10:48.000","0, 0","0, 0","Low Tide Media, Microlutions","Low Tide Media, Microlutions","$34.44, $15.18","$65.00, $33.00","1,967, 15,695","Lace-ups - cognac, Watch - gunmetal","Lace-ups - cognac, Watch - gunmetal","1, 1","ZO0390903909, ZO0126801268","0, 0","$65.00, $33.00","$65.00, $33.00","0, 0","ZO0390903909, ZO0126801268","$98","$98.00",2,2,order,abdulraheem
coOFm5oBSErIf1UmOKGS,"kibana_sample_data_ecommerce","-","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes",EUR,Mary,Mary,"Mary Dennis","Mary Dennis",FEMALE,20,Dennis,Dennis,"(empty)",Saturday,5,"mary@dennis-family.zzz","sample_ecommerce",Dubai,Asia,AE,"POINT (55.3 25.3)",Dubai,"Spherecords, Gnomehouse","Spherecords, Gnomehouse","Nov 16, 2025 @ 01:00:43.000",563657,"sold_product_563657_21922, sold_product_563657_16149","sold_product_563657_21922, sold_product_563657_16149","$20.98, $65.00","$20.98, $65.00","Women's Clothing, Women's Shoes","Women's Clothing, Women's Shoes","Dec 11, 2016 @ 01:00:43.000, Dec 11, 2016 @ 01:00:43.000","0, 0","0, 0","Spherecords, Gnomehouse","Spherecords, Gnomehouse","$10.49, $29.91","$20.98, $65.00","21,922, 16,149","Jumper - dark blue/off white , Lace-up heels - cognac","Jumper - dark blue/off white , Lace-up heels - cognac","1, 1","ZO0653506535, ZO0322303223","0, 0","$20.98, $65.00","$20.98, $65.00","0, 0","ZO0653506535, ZO0322303223","$86","$86.00",2,2,order,mary
koOFm5oBSErIf1UmK5I6,"kibana_sample_data_ecommerce","-","Men's Shoes, Women's Accessories","Men's Shoes, Women's Accessories",EUR,Marwan,Marwan,"Marwan Barnes","Marwan Barnes",MALE,51,Barnes,Barnes,"(empty)",Saturday,5,"marwan@barnes-family.zzz","sample_ecommerce",Marrakesh,Africa,MA,"POINT (-8 31.6)","Marrakech-Tensift-Al Haouz","Angeldale, Oceanavigations","Angeldale, Oceanavigations","Nov 16, 2025 @ 00:49:12.000",563647,"sold_product_563647_20757, sold_product_563647_11341","sold_product_563647_20757, sold_product_563647_11341","$80.00, $42.00","$80.00, $42.00","Men's Shoes, Women's Accessories","Men's Shoes, Women's Accessories","Dec 11, 2016 @ 00:49:12.000, Dec 11, 2016 @ 00:49:12.000","0, 0","0, 0","Angeldale, Oceanavigations","Angeldale, Oceanavigations","$40.78, $22.25","$80.00, $42.00","20,757, 11,341","Lace-up boots - dark brown, Weekend bag - classic navy","Lace-up boots - dark brown, Weekend bag - classic navy","1, 1","ZO0690906909, ZO0319003190","0, 0","$80.00, $42.00","$80.00, $42.00","0, 0","ZO0690906909, ZO0319003190","$122","$122.00",2,2,order,marwan
XoOFm5oBSErIf1UmN6AZ,"kibana_sample_data_ecommerce","-","Men's Accessories","Men's Accessories",EUR,Tariq,Tariq,"Tariq Rivera","Tariq Rivera",MALE,25,Rivera,Rivera,"(empty)",Saturday,5,"tariq@rivera-family.zzz","sample_ecommerce",Istanbul,Asia,TR,"POINT (29 41)",Istanbul,"Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","Nov 16, 2025 @ 00:47:46.000",563644,"sold_product_563644_20541, sold_product_563644_14121","sold_product_563644_20541, sold_product_563644_14121","$90.00, $17.98","$90.00, $17.98","Men's Accessories, Men's Accessories","Men's Accessories, Men's Accessories","Dec 11, 2016 @ 00:47:46.000, Dec 11, 2016 @ 00:47:46.000","0, 0","0, 0","Low Tide Media, Elitelligence","Low Tide Media, Elitelligence","$44.09, $9.17","$90.00, $17.98","20,541, 14,121","Laptop bag - Dark Sea Green, Watch - grey","Laptop bag - Dark Sea Green, Watch - grey","1, 1","ZO0470104701, ZO0600506005","0, 0","$90.00, $17.98","$90.00, $17.98","0, 0","ZO0470104701, ZO0600506005","$108","$108.00",2,2,order,tariq
OYOFm5oBSErIf1UmNZ28,"kibana_sample_data_ecommerce","-","Men's Clothing, Men's Accessories","Men's Clothing, Men's Accessories",EUR,Abd,Abd,"Abd Banks","Abd Banks",MALE,52,Banks,Banks,"(empty)",Saturday,5,"abd@banks-family.zzz","sample_ecommerce",Cairo,Africa,EG,"POINT (31.3 30.1)","Cairo Governorate","Elitelligence, Oceanavigations, Microlutions","Elitelligence, Oceanavigations, Microlutions","Nov 16, 2025 @ 00:43:26.000",714638,"sold_product_714638_14544, sold_product_714638_19885, sold_product_714638_13083, sold_product_714638_17585","sold_product_714638_14544, sold_product_714638_19885, sold_product_714638_13083, sold_product_714638_17585","$28.98, $10.99, $24.98, $33.00","$28.98, $10.99, $24.98, $33.00","Men's Clothing, Men's Accessories, Men's Clothing, Men's Clothing","Men's Clothing, Men's Accessories, Men's Clothing, Men's Clothing","Dec 11, 2016 @ 00:43:26.000, Dec 11, 2016 @ 00:43:26.000, Dec 11, 2016 @ 00:43:26.000, Dec 11, 2016 @ 00:43:26.000","0, 0, 0, 0","0, 0, 0, 0","Elitelligence, Elitelligence, Oceanavigations, Microlutions","Elitelligence, Elitelligence, Oceanavigations, Microlutions","$13.63, $5.93, $12.25, $17.48","$28.98, $10.99, $24.98, $33.00","14,544, 19,885, 13,083, 17,585","Jumper - black, Wallet - grey/cognac, Chinos - sand, Shirt - black denim","Jumper - black, Wallet - grey/cognac, Chinos - sand, Shirt - black denim","1, 1, 1, 1","ZO0576205762, ZO0602006020, ZO0281502815, ZO0111001110","0, 0, 0, 0","$28.98, $10.99, $24.98, $33.00","$28.98, $10.99, $24.98, $33.00","0, 0, 0, 0","ZO0576205762, ZO0602006020, ZO0281502815, ZO0111001110","$97.94","$97.94",4,4,order,abd
zoOFm5oBSErIf1UmNZy7,"kibana_sample_data_ecommerce","-","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing",EUR,Phil,Phil,"Phil Sutton","Phil Sutton",MALE,50,Sutton,Sutton,"(empty)",Saturday,5,"phil@sutton-family.zzz","sample_ecommerce","-",Europe,GB,"POINT (-0.1 51.5)","-","Low Tide Media, Spritechnologies","Low Tide Media, Spritechnologies","Nov 16, 2025 @ 00:39:07.000",563639,"sold_product_563639_24934, sold_product_563639_3499","sold_product_563639_24934, sold_product_563639_3499","$50.00, $60.00","$50.00, $60.00","Men's Shoes, Men's Clothing","Men's Shoes, Men's Clothing","Dec 11, 2016 @ 00:39:07.000, Dec 11, 2016 @ 00:39:07.000","0, 0","0, 0","Low Tide Media, Spritechnologies","Low Tide Media, Spritechnologies","$22.50, $28.20","$50.00, $60.00","24,934, 3,499","Lace-up boots - resin coffee, Hardshell jacket - jet black","Lace-up boots - resin coffee, Hardshell jacket - jet black","1, 1","ZO0403504035, ZO0623006230","0, 0","$50.00, $60.00","$50.00, $60.00","0, 0","ZO0403504035, ZO0623006230","$110","$110.00",2,2,order,phil
